,Company_(Maker-if known),Specific Bean Origin_or Bar Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Broad Bean_Origin,Company Latitude,Company Logitude,Company_Location_Count,Location Rarity Classification,Cocoa Amount Group,Bean Origin Longitude,Bean Origin Latitude,Bean_Origin_Count,Bean_Origin_Category
1521,Suruca Chocolate,Venezuela,1796,2016,0.7,Venezuela,2.75,Venezuela,6.42,-66.59,20,extra rare,Average Amount,-66.5897,6.4238,21,Common
1522,Suruca Chocolate,Venezuela,1796,2016,0.6,Venezuela,3.0,Venezuela,6.42,-66.59,20,extra rare,Light Amount,-66.5897,6.4238,21,Common
1523,Svenska Kakaobolaget,Sri Lanka,1618,2015,0.7,Sweden,2.75,Sri Lanka,60.13,18.64,5,extra rare,Average Amount,80.7718,7.8731,1,Extra Rare
1524,Szanto Tibor,Nacional,1668,2015,0.7,Hungary,3.25,Ecuador,47.16,19.5,22,extra rare,Average Amount,-78.1834,-1.8312,2,Rare
1525,Szanto Tibor,Baracoa,1704,2015,0.88,Hungary,3.25,Cuba,47.16,19.5,22,extra rare,High Amount,-77.7812,21.5218,3,Somewhat Rare
1526,Szanto Tibor,Ambolikapiky,1704,2015,0.7,Hungary,3.25,Madagascar,47.16,19.5,22,extra rare,Average Amount,46.8691,-18.7669,1,Extra Rare
1527,Szanto Tibor,"Winak, Sumaco",1704,2015,0.7,Hungary,3.75,Ecuador,47.16,19.5,22,extra rare,Average Amount,-78.1834,-1.8312,1,Extra Rare
1528,Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,0.7,Hungary,3.25,Vietnam,47.16,19.5,22,extra rare,Average Amount,108.2772,14.0583,1,Extra Rare
1529,Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,0.7,Hungary,3.5,Brazil,47.16,19.5,22,extra rare,Average Amount,-51.9253,-14.235,1,Extra Rare
1530,Szanto Tibor,Porcelana,1263,2014,0.7,Hungary,3.5,Venezuela,47.16,19.5,22,extra rare,Average Amount,-66.5897,6.4238,11,Somewhat Common
1531,Szanto Tibor,Baracoa,1263,2014,0.7,Hungary,3.75,Cuba,47.16,19.5,22,extra rare,Average Amount,-77.7812,21.5218,3,Somewhat Rare
1532,Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,0.7,Hungary,3.5,Madagascar,47.16,19.5,22,extra rare,Average Amount,46.8691,-18.7669,1,Extra Rare
1533,Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,0.7,Hungary,3.5,Madagascar,47.16,19.5,22,extra rare,Average Amount,46.8691,-18.7669,1,Extra Rare
1534,Szanto Tibor,Cacao Blanco,1193,2013,0.7,Hungary,3.25,Nicaragua,47.16,19.5,22,extra rare,Average Amount,-85.2072,12.8654,1,Extra Rare
1535,Szanto Tibor,Santo Domingo,939,2012,0.7,Hungary,3.25,Dominican Republic,47.16,19.5,22,extra rare,Average Amount,-70.1627,18.7357,5,Somewhat Rare
1536,Szanto Tibor,Millot Plantation,939,2012,0.7,Hungary,3.25,Madagascar,47.16,19.5,22,extra rare,Average Amount,46.8691,-18.7669,1,Extra Rare
1537,Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,0.7,Hungary,3.75,Peru,47.16,19.5,22,extra rare,Average Amount,-75.0152,-9.189967,1,Extra Rare
1538,Szanto Tibor,Crudo,761,2011,0.7,Hungary,3.0,Venezuela,47.16,19.5,22,extra rare,Average Amount,-66.5897,6.4238,1,Extra Rare
1539,Tabal,Costa Rica,1101,2013,0.7,U.S.A.,2.75,Costa Rica,37.09,-95.71,738,most common,Average Amount,-84.0739,9.7489,11,Somewhat Common
1540,Tabal,Dominican Republic,1101,2013,0.7,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,37,Common
1541,Tabal,"Chiapas, Lacandon Jungle",1105,2013,0.7,U.S.A.,2.5,Mexico,37.09,-95.71,738,most common,Average Amount,-102.5528,23.6345,1,Extra Rare
1542,Tabal,Peru,1105,2013,0.7,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967,45,Common
1543,Tablette (aka Vanillabeans),Colombia,1450,2015,0.7,Japan,3.0,Colombia,36.2,138.25,17,extra rare,Average Amount,-74.2973,4.5709,3,Somewhat Rare
1544,Tablette (aka Vanillabeans),Papua,1450,2015,0.62,Japan,3.25,Papua New Guinea,36.2,138.25,17,extra rare,Light Amount,147.3257,-6.314993,2,Rare
1545,Tablette (aka Vanillabeans),Vietnam,1450,2015,0.6,Japan,3.25,Vietnam,36.2,138.25,17,extra rare,Light Amount,108.2772,14.0583,5,Somewhat Rare
1546,Tablette (aka Vanillabeans),Trinidad,1680,2015,0.77,Japan,2.75,Trinidad,36.2,138.25,17,extra rare,Average Amount,-61.2225,10.6918,11,Somewhat Common
1547,Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,0.7,Suriname,3.25,Suriname,3.92,-55.91,1,extra rare,Average Amount,-55.0,4.0,1,Extra Rare
1548,Taza,Belize,1271,2014,0.68,U.S.A.,3.0,Belize,37.09,-95.71,738,most common,Average Amount,-88.4977,17.1899,13,Somewhat Common
1549,Taza,Alto Beni,785,2011,0.87,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,High Amount,-63.5887,-16.2902,8,Somewhat Rare
1550,Taza,Chiapan,451,2009,0.75,U.S.A.,2.75,Mexico,37.09,-95.71,738,most common,Average Amount,-102.5528,23.6345,1,Extra Rare
1551,Taza,"Dark, Stone Ground",180,2007,0.7,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,1,Extra Rare
1552,TCHO,West Africa,1716,2016,0.62,U.S.A.,2.0,West Africa,37.09,-95.71,738,most common,Light Amount,-3.5,10.0,3,Somewhat Rare
1553,TCHO,Peru- Ecuador,915,2012,0.99,U.S.A.,3.25,Peru,37.09,-95.71,738,most common,High Amount,-75.0152,-9.189967,1,Extra Rare
1554,TCHO,Chocolatey-beta,199,2008,0.7,U.S.A.,2.5,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465,1,Extra Rare
1555,TCHO,Fruity-beta,280,2008,0.7,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967,1,Extra Rare
1556,TCHO,Citrus-beta,280,2008,0.7,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669,1,Extra Rare
1557,TCHO,Nutty-beta,284,2008,0.7,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967,1,Extra Rare
1558,Tejas,Concepcion,801,2012,0.7,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669,1,Extra Rare
1559,Tejas,Bayou Blend,801,2012,0.7,U.S.A.,3.0,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312,1,Extra Rare
1560,Tejas,Aranama,805,2012,0.7,U.S.A.,3.0,Papua New Guinea,37.09,-95.71,738,most common,Average Amount,147.3257,-6.314993,1,Extra Rare
1561,Tejas,Presidio,805,2012,0.7,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,1,Extra Rare
1562,Tejas,"La Bahia, w/ cane juice",817,2012,0.7,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312,1,Extra Rare
1563,Tejas,Capistrano,821,2012,0.7,U.S.A.,2.0,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967,1,Extra Rare
1564,Tejas,"La Bahia, w/ cane sugar",825,2012,0.7,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312,1,Extra Rare
1565,Tejas,San Jose,829,2012,0.7,U.S.A.,2.75,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902,2,Rare
1566,Tejas,Capistrano*,829,2012,0.7,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669,1,Extra Rare
1567,Tejas,Espada,833,2012,0.7,U.S.A.,3.25,Mexico,37.09,-95.71,738,most common,Average Amount,-102.5528,23.6345,2,Rare
1568,Tejas,Espada,967,2012,0.7,U.S.A.,2.75,Brazil,37.09,-95.71,738,most common,Average Amount,-51.9253,-14.235,2,Rare
1569,Tejas,Concepcion*,971,2012,0.8,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,High Amount,-66.5897,6.4238,1,Extra Rare
1570,Tejas,San Jose,971,2012,0.67,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902,2,Rare
1571,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,0.7,U.S.A.,3.5,Brazil,37.09,-95.71,738,most common,Average Amount,-51.9253,-14.235,1,Extra Rare
1572,Terroir,Peru,1478,2015,0.7,U.S.A.,2.75,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967,45,Common
1573,Terroir,Belize,1478,2015,0.7,U.S.A.,3.75,Belize,37.09,-95.71,738,most common,Average Amount,-88.4977,17.1899,13,Somewhat Common
1574,Terroir,Madagascar,1478,2015,0.7,U.S.A.,3.75,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669,56,Common
1575,Terroir,Ecuador,1482,2015,0.7,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312,41,Common
1576,Terroir,Oko Caribe,1554,2015,0.7,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,6,Somewhat Rare
1577,Terroir,Guatemala,1558,2015,0.7,U.S.A.,3.75,Guatemala,37.09,-95.71,738,most common,Average Amount,-90.2308,15.7835,5,Somewhat Rare
1578,Terroir,Ecuador,1323,2014,0.77,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312,41,Common
1579,Terroir,Madagascar,1323,2014,0.67,U.S.A.,3.75,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669,56,Common
1580,Terroir,Uganda,1323,2014,0.73,U.S.A.,3.75,Uganda,37.09,-95.71,738,most common,Average Amount,32.2903,1.3733,6,Somewhat Rare
1581,The Barn,Peru,1614,2015,0.7,Sweden,3.0,Peru,60.13,18.64,5,extra rare,Average Amount,-75.0152,-9.189967,45,Common
1582,Theo,Congo w/ nibs,903,2012,0.65,U.S.A.,3.25,Congo,37.09,-95.71,738,most common,Average Amount,23.656,-4.0383,1,Extra Rare
1583,Theo,Madagascar,162,2007,0.65,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669,56,Common
1584,Theo,Ivory Coast,184,2007,0.75,U.S.A.,2.5,Ivory Coast,37.09,-95.71,738,most common,Average Amount,-5.5471,7.539989,4,Somewhat Rare
1585,Theo,"Ghana, Kumasi",184,2007,0.84,U.S.A.,3.0,Ghana,37.09,-95.71,738,most common,High Amount,-1.0232,7.9465,1,Extra Rare
1586,Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,0.91,U.S.A.,2.0,Venezuela,37.09,-95.71,738,most common,High Amount,-66.5897,6.4238,1,Extra Rare
1587,Theo,"Ghana, Panama, Ecuador",188,2007,0.75,U.S.A.,3.0,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465,1,Extra Rare
1588,Theobroma,"Piura Select, Cacao Blanc",1684,2015,0.7,Japan,3.25,Peru,36.2,138.25,17,extra rare,Average Amount,-75.0152,-9.189967,1,Extra Rare
1589,Timo A. Meyer,"Belize, med roast",1836,2016,0.72,Germany,3.75,Belize,51.17,10.45,35,rare,Average Amount,-88.4977,17.1899,1,Extra Rare
1590,To'ak (Ecuatoriana),Manabi,1418,2014,0.81,Ecuador,3.25,Ecuador,-1.83,-78.18,54,rare,High Amount,-78.1834,-1.8312,10,Somewhat Common
1591,Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,0.7,France,4.0,Tobago,46.6,2.21,144,somewhat common,Average Amount,-60.6,11.2,1,Extra Rare
1592,Tocoti,"Wild Bolivian, Jungle Love",927,2012,0.77,U.S.A.,3.0,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902,1,Extra Rare
1593,Tocoti,Venezuela,789,2011,0.72,U.S.A.,2.75,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238,21,Common
1594,Tocoti,Dominican Republic,789,2011,0.74,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,37,Common
1595,Treehouse,Conacado,1239,2014,0.72,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,10,Somewhat Common
1596,Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,0.72,Madagascar,3.5,Madagascar,-18.77,46.87,17,extra rare,Average Amount,46.8691,-18.7669,1,Extra Rare
1597,twenty-four blackbirds,Oko Caribe,1700,2015,0.75,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,6,Somewhat Rare
1598,twenty-four blackbirds,"Cedeno, lot 271",1700,2015,0.75,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312,1,Extra Rare
1599,twenty-four blackbirds,Madagascar,1235,2014,0.75,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669,56,Common
1600,twenty-four blackbirds,Dominican Republic,1022,2013,0.68,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,37,Common
1601,twenty-four blackbirds,Palos Blancos,1026,2013,0.75,U.S.A.,2.5,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902,2,Rare
1602,twenty-four blackbirds,Dominican Republic,753,2011,0.73,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,37,Common
1603,Two Ravens,Peru,1740,2016,0.6,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Light Amount,-75.0152,-9.189967,45,Common
1604,Un Dimanche A Paris,Dominican Republic,709,2011,0.63,France,3.75,Dominican Republic,46.6,2.21,144,somewhat common,Light Amount,-70.1627,18.7357,37,Common
1605,Undone,Matagalpa,1438,2014,0.74,U.S.A.,2.75,Nicaragua,37.09,-95.71,738,most common,Average Amount,-85.2072,12.8654,3,Somewhat Rare
1606,Undone,Nourish,1438,2014,0.7,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,1,Extra Rare
1607,Upchurch,"Madagascar, Sassy Bar",1752,2016,0.72,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669,1,Extra Rare
1608,Upchurch,"Tanzania, Party Bar",1752,2016,0.72,U.S.A.,3.25,Tanzania,37.09,-95.71,738,most common,Average Amount,34.8888,-6.369028,1,Extra Rare
1609,Urzi,"Sur del Lago, Merida",1327,2014,0.65,Italy,3.25,Venezuela,41.87,12.57,54,rare,Average Amount,-66.5897,6.4238,1,Extra Rare
1610,Valrhona,"Piura, Illanka, Quemazon",1510,2015,0.63,France,4.0,Peru,46.6,2.21,144,somewhat common,Light Amount,-75.0152,-9.189967,1,Extra Rare
1611,Valrhona,"Loma Sotavento, 2013",1153,2013,0.64,France,3.5,Dominican Republic,46.6,2.21,144,somewhat common,Light Amount,-70.1627,18.7357,1,Extra Rare
1612,Valrhona,"Otucan, Grand Cru",931,2012,0.69,France,4.0,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238,1,Extra Rare
1613,Valrhona,"Porcelana, Pedegral",757,2011,0.64,France,4.0,Venezuela,46.6,2.21,144,somewhat common,Light Amount,-66.5897,6.4238,1,Extra Rare
1614,Valrhona,Tainori,327,2009,0.64,France,3.75,Dominican Republic,46.6,2.21,144,somewhat common,Light Amount,-70.1627,18.7357,1,Extra Rare
1615,Valrhona,Alpaco,370,2009,0.66,France,3.75,Ecuador,46.6,2.21,144,somewhat common,Average Amount,-78.1834,-1.8312,1,Extra Rare
1616,Valrhona,Nyangbo,395,2009,0.68,France,3.5,Ghana,46.6,2.21,144,somewhat common,Average Amount,-1.0232,7.9465,1,Extra Rare
1617,Valrhona,Araguani,117,2007,0.72,France,3.0,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238,1,Extra Rare
1618,Valrhona,Chuao 2002 P.,129,2007,0.65,France,3.75,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238,1,Extra Rare
1619,Valrhona,Manjari,129,2007,0.64,France,4.0,Madagascar,46.6,2.21,144,somewhat common,Light Amount,46.8691,-18.7669,1,Extra Rare
1620,Valrhona,Abinao,153,2007,0.85,France,2.5,West Africa,46.6,2.21,144,somewhat common,High Amount,-3.5,10.0,1,Extra Rare
1621,Valrhona,Le Noir Amer,157,2007,0.71,France,2.75,West Africa,46.6,2.21,144,somewhat common,Average Amount,-3.5,10.0,1,Extra Rare
1622,Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,0.64,France,3.25,Venezuela,46.6,2.21,144,somewhat common,Light Amount,-66.5897,6.4238,1,Extra Rare
1623,Valrhona,Caraibe,63,2006,0.66,France,3.0,Caribbean,46.6,2.21,144,somewhat common,Average Amount,-75.0,18.0,1,Extra Rare
1624,Valrhona,Guanaja,63,2006,0.7,France,4.0,South America,46.6,2.21,144,somewhat common,Average Amount,-57.5,-10.0,1,Extra Rare
1625,Valrhona,Gran Couva 2005 P.,75,2006,0.64,France,2.5,Trinidad,46.6,2.21,144,somewhat common,Light Amount,-61.2225,10.6918,1,Extra Rare
1626,Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,0.64,France,3.0,Venezuela,46.6,2.21,144,somewhat common,Light Amount,-66.5897,6.4238,1,Extra Rare
1627,Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,0.64,France,3.5,Madagascar,46.6,2.21,144,somewhat common,Light Amount,46.8691,-18.7669,1,Extra Rare
1628,Vanleer (Barry Callebaut),Manhattan,963,2012,0.72,U.S.A.,2.5,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465,1,Extra Rare
1629,Vanleer (Barry Callebaut),Napa,963,2012,0.65,U.S.A.,2.75,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465,1,Extra Rare
1630,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.72,Madagascar,2.75,Madagascar,-18.77,46.87,17,extra rare,Average Amount,46.8691,-18.7669,56,Common
1631,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.76,Madagascar,2.75,Madagascar,-18.77,46.87,17,extra rare,Average Amount,46.8691,-18.7669,56,Common
1632,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.8,Madagascar,2.75,Madagascar,-18.77,46.87,17,extra rare,High Amount,46.8691,-18.7669,56,Common
1633,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.7,Madagascar,3.0,Madagascar,-18.77,46.87,17,extra rare,Average Amount,46.8691,-18.7669,56,Common
1634,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,0.68,Madagascar,3.0,Madagascar,-18.77,46.87,17,extra rare,Average Amount,46.8691,-18.7669,2,Rare
1635,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.64,Madagascar,3.25,Madagascar,-18.77,46.87,17,extra rare,Light Amount,46.8691,-18.7669,56,Common
1636,Vicuna,Palos Blancos,1470,2015,0.7,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902,2,Rare
1637,Vicuna,Palos Blancos + nibs,1470,2015,0.7,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902,1,Extra Rare
1638,Videri,Dominican Republic,1211,2014,0.9,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,High Amount,-70.1627,18.7357,37,Common
1639,Videri,Trinidad,1211,2014,0.75,U.S.A.,3.5,Trinidad,37.09,-95.71,738,most common,Average Amount,-61.2225,10.6918,11,Somewhat Common
1640,Videri,Mindo,1227,2014,0.75,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312,3,Somewhat Rare
1641,Videri,Dark,1117,2013,0.9,U.S.A.,3.75,South America,37.09,-95.71,738,most common,High Amount,-57.5,-10.0,2,Rare
1642,Videri,Classic,991,2012,0.7,U.S.A.,3.25,South America,37.09,-95.71,738,most common,Average Amount,-57.5,-10.0,1,Extra Rare
1643,Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,0.7,France,3.5,Vietnam,46.6,2.21,144,somewhat common,Average Amount,108.2772,14.0583,1,Extra Rare
1644,Vintage Plantations,San Martin,1205,2014,0.75,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967,8,Somewhat Rare
1645,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,1.0,U.S.A.,2.0,Ecuador,37.09,-95.71,738,most common,High Amount,-78.1834,-1.8312,3,Somewhat Rare
1646,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,0.9,U.S.A.,2.0,Ecuador,37.09,-95.71,738,most common,High Amount,-78.1834,-1.8312,3,Somewhat Rare
1647,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,0.75,U.S.A.,3.0,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312,3,Somewhat Rare
1648,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,0.65,U.S.A.,3.0,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312,1,Extra Rare
1649,Violet Sky,Sambirano Valley,1458,2015,0.77,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669,3,Somewhat Rare
1650,Violet Sky,Moho River Valley,1458,2015,0.77,U.S.A.,3.0,Belize,37.09,-95.71,738,most common,Average Amount,-88.4977,17.1899,1,Extra Rare
1651,Violet Sky,Cuyagua,1458,2015,0.77,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238,6,Somewhat Rare
1652,Violet Sky,Peru,1458,2015,0.77,U.S.A.,3.25,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967,45,Common
1653,Violet Sky,Cahabon,1502,2015,0.77,U.S.A.,2.75,Guatemala,37.09,-95.71,738,most common,Average Amount,-90.2308,15.7835,1,Extra Rare
1654,Vivra,Peru,1720,2016,0.7,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967,45,Common
1655,Vivra,Ocumare,1720,2016,0.7,U.S.A.,2.5,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238,17,Common
1656,Vivra,Dominican Republic,1724,2016,0.7,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357,37,Common
1657,Wellington Chocolate Factory,Conacado,1756,2016,0.7,New Zealand,3.5,Dominican Republic,-40.9,174.89,17,extra rare,Average Amount,-70.1627,18.7357,10,Somewhat Common
1658,Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,0.7,New Zealand,3.5,Peru,-40.9,174.89,17,extra rare,Average Amount,-75.0152,-9.189967,1,Extra Rare
1659,Whittakers,Ghana,733,2011,0.72,New Zealand,2.5,Ghana,-40.9,174.89,17,extra rare,Average Amount,-1.0232,7.9465,15,Somewhat Common
1660,Wilkie's Organic,Amazonas,1169,2013,0.75,Ireland,2.5,Peru,53.14,-8.24,4,extra rare,Average Amount,-75.0152,-9.189967,4,Somewhat Rare
1661,Wilkie's Organic,Amazonas,1169,2013,0.89,Ireland,2.75,Peru,53.14,-8.24,4,extra rare,High Amount,-75.0152,-9.189967,4,Somewhat Rare
1662,Wilkie's Organic,Tumbes,1169,2013,0.75,Ireland,3.25,Peru,53.14,-8.24,4,extra rare,Average Amount,-75.0152,-9.189967,5,Somewhat Rare
1663,Wilkie's Organic,Amazonas w/ nibs,1173,2013,0.75,Ireland,2.75,Peru,53.14,-8.24,4,extra rare,Average Amount,-75.0152,-9.189967,1,Extra Rare
1664,Willie's Cacao,Los Llanos,1848,2016,0.7,U.K.,4.0,Colombia,55.37,-1.17,95,somewhat rare,Average Amount,-74.2973,4.5709,2,Rare
1665,Willie's Cacao,Los Llanos,1227,2014,0.88,U.K.,3.0,Colombia,55.37,-1.17,95,somewhat rare,High Amount,-74.2973,4.5709,2,Rare
1666,Willie's Cacao,"Java, Indonesian Black",1109,2013,1.0,U.K.,2.25,Indonesia,55.37,-1.17,95,somewhat rare,High Amount,113.9213,-0.7893,1,Extra Rare
1667,Willie's Cacao,Sambirano,593,2010,0.71,U.K.,3.0,Madagascar,55.37,-1.17,95,somewhat rare,Average Amount,46.8691,-18.7669,19,Common
1668,Willie's Cacao,Hacienda Las Trincheras,593,2010,0.72,U.K.,3.5,Venezuela,55.37,-1.17,95,somewhat rare,Average Amount,-66.5897,6.4238,1,Extra Rare
1669,Willie's Cacao,Java,593,2010,0.69,U.K.,3.75,Indonesia,55.37,-1.17,95,somewhat rare,Average Amount,113.9213,-0.7893,3,Somewhat Rare
1670,Willie's Cacao,San Martin,457,2009,0.7,U.K.,3.0,Peru,55.37,-1.17,95,somewhat rare,Average Amount,-75.0152,-9.189967,8,Somewhat Rare
1671,Willie's Cacao,Rio Caribe,457,2009,0.72,U.K.,3.25,Venezuela,55.37,-1.17,95,somewhat rare,Average Amount,-66.5897,6.4238,5,Somewhat Rare
1672,Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,0.74,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238,1,Extra Rare
1673,Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,0.76,U.S.A.,3.5,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902,1,Extra Rare
1674,Wm,"Ghana, 2013, batch 129",1916,2016,0.75,U.S.A.,3.75,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465,1,Extra Rare
1675,Woodblock,"Maranon, Cajamarca",1243,2014,0.7,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967,2,Rare
